Average Velocity (mph),Max Velocity,Velocity Stdev,Average Acceleration (mph per s),Max Acceleration (mph per s), Acceleration Stdev,Displacement,Total Distance Traveled,Max Direction Change per sec, Direction Stdev,Time (s),Stops,Large Deceleration Events,Deceleration Events,Max Deceleration Event,Percentage Aggressive Turns,labels
5.027499084,26.49267612,7.843326244,0.733368517,12.10602171,1.59285209,376.9482723,517.3859051,41.87786954,132.0763926,229,3,0,1,-12.10602171,19.31321337,0
14.48413639,35.47766847,11.20327633,0.99016632,17.01483511,1.775426709,66.91076147,4185.215809,49.23193286,117.1371127,646,2,1,7,-17.01483511,24.48413639,0
29.02153047,63.0471468,23.60558188,0.921229407,26.78247639,1.792606383,11898.74217,14451.26114,64.71411423,91.73819686,1115,8,4,12,-26.78247639,55.33731994,1
31.62453245,61.2499728,19.03211122,0.964721561,13.11272284,1.507547146,17680.5571,22061.72252,45,149.1744932,1563,5,4,13,-12.97990981,53.84675467,1
19.80349145,47.36315665,15.04219808,1.668281237,30.55725423,3.11915052,1845.133071,5601.700724,56.59217541,129.183731,632,2,5,17,-24.6511485,80.91460256,2
21.57491058,35.49251549,11.49397287,1.318124583,5.804751871,1.841956953,4126.172945,4702.647171,46.76540691,84.25761864,489,3,0,6,-5.804751871,43.7971328,1
20.34270375,52.10107101,15.40584394,1.087473213,10.00505918,1.559413796,5439.899706,10517.79188,45,89.11337932,1159,6,3,14,-10.00505918,27.48556089,1
10.6546732,32.84561121,10.38130157,1.044813291,8.247948972,1.812332444,1298.252629,3441.018289,37.87498365,128.9549906,723,7,0,8,-6.598206736,24.94038749,0
19.58395331,47.23904554,15.75945512,1.41927915,28.68012001,2.680382859,2604.692775,3483.706965,37.60392344,141.8576989,398,2,1,9,-26.63472284,44.58395331,1
0.049799221,1.001758454,0.164282902,0.096255158,1.001758454,0.248158627,0.632455532,5.405522469,45,53.90456183,202,1,0,0,-1.001758454,0.049799221,0
0.30039096,3.329999399,0.480687104,0.343668324,3.329999399,0.560246726,12.60634761,110.0523938,45,108.9367778,815,1,0,0,-2.100700782,18.77159388,0
4.888548315,35.56524686,9.219365462,0.509555972,5.210984125,0.947255316,1174.49513,3141.118149,45,91.945219,1440,8,0,5,-5.210984125,10.15170621,0
29.97474053,54.20846281,17.18959538,1.382966515,7.632605913,2.0107356,5156.528147,6490.066589,52.10777416,64.49725568,486,1,0,5,-7.632605913,44.26045482,1
8.720102284,32.63488587,9.401330985,0.996628143,9.250744923,1.759950065,1039.747364,2238.688098,45.83376746,90.66674274,575,7,1,7,-9.250744923,30.88554579,1
6.287499836,36.73873161,11.7173394,0.557795329,4.607621259,0.917983096,584.6105798,589.4531097,38.65980825,91.95687325,211,1,0,1,-4.607621259,26.28749984,1
26.17417182,59.76477839,19.1218393,1.112363563,47.02046466,2.025314961,12583.95484,17251.74827,47.82905206,146.3667387,1475,9,4,17,-8.887780361,36.17417182,1
15.47462453,38.46348086,13.75462897,1.002444258,11.10379035,1.677473184,1650.4353,3107.329575,45,129.044839,450,4,1,5,-9.265890283,22.61748167,0
11.21113052,36.67311691,11.35385702,0.966673239,6.183148706,1.428435852,881.1928336,3737.896271,57.75819177,119.6484655,747,10,0,6,-6.183148706,15.55895661,0
17.45734326,47.96006872,16.35552429,0.821035398,13.37769372,1.469017442,3168.451737,4642.066084,37.87498365,126.8184686,595,1,0,3,-12.90792214,30.79067659,1
11.94669213,43.47331614,15.46286319,0.719377242,6.829211186,1.892113221,1273.684596,1527.560759,27.9622322,99.70495792,287,2,1,3,-6.829211186,11.94669213,0
11.93005926,37.78635013,11.96117184,0.992593053,13.64086275,1.617811593,3.059411708,4620.230982,55.20638141,109.8891397,866,9,1,10,-13.64086275,25.22932536,1
8.095226679,39.18399673,12.9219265,0.68591862,22.62465375,1.630137034,2017.132405,2920.695062,73.20494084,102.6986025,806,5,1,5,-21.03663978,13.35838457,0
6.477187605,31.21647155,9.483835131,0.675941041,12.71923292,1.173439859,1309.947579,2142.916317,45,123.193694,740,5,0,3,-9.44202813,27.2572909,1
29.3431337,59.93161757,17.2434771,0.840341759,8.190234102,1.293403594,11877.99863,14725.63946,57.99461679,74.05132567,1125,3,3,9,-7.085334415,50.77170513,1
6.806958527,35.2791111,9.922855773,0.753499759,7.817586808,1.247034442,724.7772416,1066.626091,45,132.8615522,352,3,1,2,-7.817586808,34.51376292,1
9.841059508,34.51417703,10.10987958,1.001596334,8.525725211,1.855974892,567.982755,3968.960733,169.286877,106.6572697,904,11,1,10,-7.726426784,21.84105951,0
28.60430771,58.05404158,18.29188064,1.043561213,14.74708144,1.688766119,19.65400722,19714.07756,45,109.5506527,1544,7,3,15,-14.74708144,32.9521338,1
0.733585406,27.34268458,2.178559097,0.754145253,27.11868458,2.45890845,48.2578491,89.00330994,176.4725319,103.3018825,240,3,1,1,-20.6077678,33.98175067,1
23.21778854,64.9928193,18.41603552,0.997214274,9.857533294,1.466836555,12180.3988,15956.54438,45,141.3773388,1540,11,1,17,-9.857533294,31.21778854,1
17.05864373,50.72103974,17.05641639,0.841426905,23.36498672,1.525677129,7137.474498,9898.392741,45,108.6714008,1299,5,3,9,-20.53054104,26.83751587,1
0.03277711,0.448,0.087896059,0.058414777,0.448,0.125664844,0.806225775,4.407122774,26.56505118,63.52071554,252,1,0,0,-0.316783838,22.22800853,0
15.4850238,44.62493796,15.18991896,1.087117289,36.49336563,2.746763138,1118.552717,3357.953172,40.23635831,129.7968681,484,4,1,7,-36.49336563,24.57593289,0
16.91793369,54.17096255,18.49253171,0.810014707,7.177162583,1.432442242,3052.767815,4502.438522,74.0546041,97.52212442,597,3,0,4,-7.177162583,45.48936226,1
0.078626759,1.502637681,0.193048722,0.123232175,1.502637681,0.258994028,0.583095189,27.5603262,45,84.90985751,761,1,0,0,-1.416700392,0.078626759,0
7.838134796,36.70867276,11.19261289,0.989439928,9.282300435,1.664568603,717.1746928,1161.015,45,133.3325079,331,4,0,3,-6.587954658,18.94924591,0
24.50828504,54.1181404,19.99690523,0.936769106,15.6688895,1.681582717,5794.187388,7296.270854,45,86.28424351,667,2,2,7,-15.6688895,72.00566399,1
23.2313885,54.48774101,21.07450726,0.718419382,7.223252924,1.262526773,8306.41061,9845.515929,42.34439956,77.13703809,950,4,2,7,-7.223252924,70.72876745,1
10.15674883,34.89945879,12.34017613,0.608131877,4.854052846,1.029870474,901.3817005,1523.598364,30.71529417,90.00921644,337,1,0,1,-4.854052846,10.15674883,0
27.82852928,47.68885824,16.75490131,0.917175663,7.859769058,1.357009612,14807.36979,16286.32405,161.9971505,55.03819231,1103,2,2,9,-7.859769058,61.16186261,1
15.7351559,43.38030521,15.7798984,0.762611764,13.22956031,1.357844645,3170.903368,4446.971838,45,104.3710092,633,3,0,5,-10.33029674,37.90059941,1
30.43895714,116.0322162,21.33556408,1.091532124,88.16063872,3.271504217,11561.5579,13360.13986,172.3817001,88.6260166,965,9,3,10,-16.08006045,46.22843082,1
29.42481521,59.28895371,20.7501305,1.143995458,29.80313365,2.387948267,12196.3538,14302.31234,45,98.55750937,1088,9,5,16,-27.63617178,50.85338664,1
14.25908307,49.59362023,14.16721994,0.917508685,9.843381382,1.521164848,1645.316505,2282.669737,57.54809597,133.6103097,359,4,1,3,-7.936471794,38.00777254,1
19.96028941,57.24284829,18.55190552,1.353003432,17.65248292,2.701786982,1136.812614,4485.134942,43.15238973,132.3195284,503,4,3,7,-13.75572324,57.46028941,1
4.377344525,28.45152734,7.710853183,0.780886335,9.447282506,1.461030193,179.5033426,453.232034,45,135.7014195,231,2,0,2,-7.347194087,16.87734453,0
23.81808153,56.48709757,17.58381664,1.115258623,12.32696007,1.694048188,12134.02598,15674.96347,67.83365418,99.2385949,1475,13,1,19,-12.32696007,29.87868759,1
0.722186222,18.15367643,3.095946414,0.256257253,3.744958033,1.608309506,63.72479894,51.58473014,36.86989765,101.8047038,161,1,0,1,-3.744958033,0.722186222,0
10.40109588,33.89735093,9.515620272,1.020126427,13.76290008,1.605127252,7.306161783,6145.019569,54.86580694,111.8489113,1320,21,0,13,-13.64336681,17.90109588,0
17.46040254,42.87537886,16.00709348,0.835582974,4.274530704,1.279083837,1096.599877,1301.735368,26.56505118,102.9937673,168,1,0,1,-4.274530704,17.46040254,0
30.33138061,58.00172797,17.97522427,0.844095294,12.94172107,1.328626121,16889.58906,22026.6321,45,87.6726205,1627,1,1,10,-12.33932171,59.74314532,1
8.542071139,26.40636045,8.499764508,1.364532745,5.217131285,2.070765724,765.307533,953.3561539,45.67859848,76.76744288,251,6,0,3,-5.217131285,15.20873781,0
8.943331622,33.58058106,10.69348871,0.940467583,7.535155459,1.458334839,1318.604964,2100.809118,45,87.75405453,526,6,1,5,-7.535155459,18.03424071,0
8.081975818,34.81308811,10.24938112,0.834708772,17.61169654,1.660755864,1270.288865,1833.299706,45,122.5292602,507,6,0,5,-17.37306466,41.33014108,1
9.495767809,34.55776289,10.72707094,1.134075186,21.79344626,2.560902164,42.33414697,2973.112464,47.07387137,108.7990532,696,6,3,11,-21.55547084,12.72157426,0
21.53528146,54.1246301,20.82708369,0.830670325,22.91188672,1.746441805,5221.957399,6798.066791,45,144.6725038,707,4,3,5,-22.17693933,54.78344672,1
8.89313335,36.56761409,11.20202677,0.798926009,5.478871541,1.305504915,1293.450475,2118.690956,40.36453657,106.8218359,534,6,0,4,-5.380230357,50.45333993,1
12.27701317,32.9949795,11.57536058,0.909157074,8.891943508,1.475721198,1306.685459,2134.020456,163.4082602,122.4713522,389,1,0,3,-8.891943508,53.83721975,1
12.52583389,33.36397099,10.08878412,1.285587325,20.80328412,2.374880623,173.7844642,5865.201281,47.94010022,114.1467633,1045,16,2,24,-19.7964165,18.2401196,0
8.500529562,34.7228902,10.27408112,1.109962637,30.72185585,2.483284976,1331.451336,2540.475692,129.0412094,95.98941642,663,12,2,8,-30.72185585,16.50052956,0
10.4961541,29.08983053,9.834511528,0.905174863,6.934087376,1.441561405,1306.270313,1561.027444,47.7769353,131.2491091,334,2,0,2,-6.706343748,17.63901124,0
8.85589933,34.88939323,11.49733485,0.913591673,11.63792316,1.710336459,649.6683769,1036.970431,88.24784175,140.0690257,262,1,0,3,-11.63792316,58.85589933,1
14.98593506,51.62556142,10.17197469,1.369017815,25.72569764,3.393511548,1689.283046,1980.284276,48.81407483,134.377609,297,3,1,5,-24.74182835,89.98593506,2
30.81603138,63.01570293,20.07056726,1.090198719,13.42644668,1.728365317,16905.37255,22218.08743,51.29994182,87.53139869,1615,12,4,18,-13.42644668,58.40223828,1
0.110157008,1.615286971,0.281251567,0.205271403,1.615286971,0.414674719,0.921954446,8.920443295,45,82.04767426,178,1,0,0,-1.615286971,0.110157008,0
7.524446626,33.57609817,9.048790127,0.770563513,14.90465625,1.530825071,882.6937691,1934.37318,45,115.9864386,573,7,0,3,-13.81285429,37.75005141,1
11.28620943,33.69916035,10.39485313,1.23470622,15.28616586,2.052046782,1025.128016,2152.185155,45.53797273,129.9308919,426,4,0,6,-15.28616586,22.39732054,0
10.09985282,44.12515727,14.13628915,0.754527437,8.153276711,1.279405314,1759.118271,2831.811577,65.8889805,89.82896444,629,4,1,5,-8.153276711,24.38556711,0
0.901092558,16.72966611,3.173812507,0.261327003,2.77726213,2.589200856,80.38737463,90.91380272,33.69006753,114.9438356,227,1,0,0,-2.34692674,0.901092558,0
11.78049904,32.29098103,10.51092598,0.975879001,15.28410278,2.218616217,1060.183894,2230.758925,45,100.8981981,425,2,1,5,-15.28410278,33.94594255,1
11.16240932,38.91480253,11.72985713,1.007846852,22.176,2.095840947,76.10788395,4189.79841,61.3818284,113.3163544,838,9,1,13,-22.176,15.70786387,0
20.51118475,42.87713423,13.9394961,1.983483452,15.64724218,3.11397004,1318.190373,2150.364745,77.8113668,141.0748343,235,1,0,6,-13.40232393,60.51118475,1
8.950402822,33.54993604,10.3414334,1.017089063,19.73067681,1.671530946,1078.855231,5072.692267,45,108.7136471,1265,25,1,15,-18.87033135,11.58198177,0
7.223632351,42.27610578,11.34568407,1.481963406,25.46602024,3.745825844,1071.366534,1542.457183,179.7556698,95.12362334,478,7,2,12,-25.46602024,31.03315616,1
13.74554199,39.0871977,13.79997369,1.069804977,11.85560181,1.827339943,1648.793335,3102.628795,39.09385889,93.21472461,504,4,1,6,-10.37805922,28.03125628,1
25.0320082,70.16922904,21.46327295,0.903572671,30.63004572,1.860602262,11587.69632,14187.67765,165.9637565,101.4662633,1268,11,3,11,-29.50751793,41.69867487,1
3.775818443,28.79772435,7.667010128,0.527781446,5.804138885,1.253190324,317.9984434,336.4745482,45,82.78926361,200,2,0,2,-4.619801558,37.0239837,1
14.04035906,48.31135287,18.15565423,0.878404048,6.029772949,2.319315796,1702.768804,1842.797126,43.99491399,85.25513025,295,1,1,2,-6.029772949,47.37369239,1
15.33801568,49.99266506,17.0734226,0.852423567,8.25184828,1.424367257,7115.673473,10757.22323,56.63027295,88.99474862,1571,13,3,12,-8.25184828,19.25958431,0
11.77746939,52.06253471,16.20463072,0.812168593,9.277694907,1.415426241,1110.697731,2587.767777,45,108.6710339,492,5,1,4,-7.513874053,22.8885805,0
19.40497264,62.3947567,20.3927985,0.864960663,20.42449275,1.457610143,11653.84433,13666.64838,57.52880771,88.03899098,1577,12,2,9,-17.42724092,32.91848615,1
30.01808267,61.16471663,19.45451046,1.107415683,41.30073107,2.212412756,12437.18597,15149.70029,176.3967114,117.4195911,1131,3,4,17,-22.13942461,55.01808267,1
9.275690434,36.11891471,11.82705818,1.009171097,23.11651949,2.310161935,868.8381322,1959.654888,57.9221364,112.5998882,470,2,1,5,-23.11651949,16.96799813,0
9.391206718,34.07230711,9.748534616,0.944182076,8.514310387,1.457409165,1.824828759,6380.34533,55.60482163,115.0879033,1517,25,0,17,-8.082891516,14.65436461,0
10.12795438,35.92180664,11.23536506,1.073463992,13.1884312,1.876508506,1247.79185,2219.323076,100.491477,114.6545939,490,9,0,8,-12.82878772,30.90805767,1
26.41390393,67.76064793,22.96807739,0.925822567,13.02054894,1.478973217,12946.49341,15990.72933,45,106.0568513,1357,12,3,12,-13.02054894,46.41390393,1
17.55232737,45.48082673,14.28206968,1.067609449,21.1964728,2.77975155,2753.808753,3942.207057,25.93057236,140.9405746,502,3,1,7,-19.79734448,50.8856607,1
8.65713435,37.70925404,11.33621258,0.904765201,17.50555597,1.7900741,1045.141871,1727.125817,45,125.3109003,445,5,1,5,-17.46060098,64.07074312,1
21.76931388,53.86536342,19.45355349,1.140993784,12.38934662,1.714163945,2755.502807,4142.911166,45,90.87387471,427,3,0,6,-5.526595391,55.10264721,1
10.91619055,31.29352955,10.16258269,0.919073104,5.294017305,1.587709515,1222.701043,1849.340349,64.12694625,126.3086322,380,4,0,3,-5.294017305,30.91619055,1
17.28500032,56.24586029,16.80142254,1.107909806,29.7452763,1.99494107,914.7414279,10866.12992,61.42035004,114.3733314,1406,17,2,19,-28.91916802,27.28500032,1
11.00903363,33.7943181,10.93151783,1.138175738,16.79995836,1.976329475,872.0413408,2165.845563,50.22012941,112.9514145,439,3,0,6,-16.79995836,18.70134132,0
10.41849806,32.73850235,10.63668041,1.532669696,6.383737572,2.048630374,600.1304192,812.1857143,49.67741786,82.20758571,175,3,0,2,-6.132034952,19.50940715,0
5.623126515,27.43611401,7.722415466,0.843765709,6.570152719,1.689860832,155.5104177,719.3626904,48.55618109,124.8721297,286,6,0,3,-5.687250787,33.32993091,1
4.561612493,37.54256038,9.438241274,0.637114599,7.050781521,1.60289585,1189.75057,1787.989183,58.39249775,106.3472297,879,5,0,8,-7.050781521,31.83433976,1
10.53816865,40.02084577,13.83560085,1.006513756,13.36245458,2.446821277,728.4510828,1469.633189,45,127.434219,312,4,1,4,-9.978899731,16.78816865,0
8.808538186,38.04374745,11.54341892,0.957821535,6.939625432,1.447720493,588.7089009,2894.546286,45,122.2464498,737,10,0,8,-6.073498027,15.47520485,0
5.69780753,28.00358377,8.314753915,0.579026913,17.02850325,1.772385581,537.060937,1152.167539,45,94.49225386,451,2,0,3,-15.79179296,42.64021338,1
8.624574808,37.19007179,11.67328657,0.778784091,13.44737692,1.542760291,915.2780124,1357.238674,41.82016988,108.1362661,352,3,1,3,-13.44737692,50.18478139,1
20.78486754,104.2854127,21.66603303,1.142358672,79.29962087,4.623001671,1762.184474,3493.716493,45,127.261446,376,1,1,4,-24.99834136,49.35629611,1
9.215192316,30.75006862,10.55744221,0.90216239,15.07917302,1.995217183,872.2088798,1626.07513,45,143.5327444,394,2,1,4,-15.07917302,46.15759817,1
28.27177466,66.64969341,20.57409013,0.911876623,6.138340976,1.339749873,12894.37183,15881.92564,52.45207744,133.808752,1259,7,1,7,-6.138340976,55.54450193,1
13.26244037,39.21023866,12.90916247,1.050854917,9.342238611,1.665116653,1660.775397,3115.702261,47.10056448,100.8836522,525,4,1,6,-7.172166465,27.54815466,1
12.00839941,35.13374128,12.43943334,0.779552663,15.34712903,1.561057565,1618.52447,3911.781597,45,115.702616,729,2,1,4,-14.87136391,24.50839941,0
22.73301596,50.4044798,15.48540169,1.150606981,13.62782748,1.702733248,12137.04483,17540.55663,45,96.46630629,1728,10,1,22,-13.62782748,41.48301596,1
30.52568028,115.9861531,21.9307436,1.096436675,99.53777957,2.883045987,12849.0295,14404.24958,45,127.1848387,1057,6,1,10,-22.20642739,60.52568028,1
25.53637221,53.25973909,18.54810219,0.994308499,7.409810411,1.93572536,6214.560845,9452.900852,51.37718062,75.04565554,830,4,2,7,-7.409810411,32.20303888,1
0.192202325,1.416700392,0.299322418,0.232148843,1.192700392,0.383025386,3.794733192,18.38997538,26.56505118,92.00490984,208,1,0,0,-1.192700392,22.38743375,0
18.26677158,43.93199108,13.40618649,1.55077319,11.88082206,2.243835568,4566.053554,6268.115678,76.53479191,136.5149843,769,11,3,15,-11.88082206,51.60010491,1
10.80661809,33.32861065,11.0158872,0.815305534,13.36798111,1.530499835,870.4902642,1941.086811,49.78407489,125.3305172,402,2,0,3,-12.22666608,23.30661809,0
11.20457004,51.41666158,14.8140375,0.977499395,32.14567608,2.08245054,1023.582557,4410.318768,58.46737567,119.0479345,879,10,2,11,-30.58042354,20.72837956,0
23.44016419,119.1924186,20.28663113,1.131244355,92.79746146,3.053040762,12251.99113,17694.52642,91.41094082,86.30988821,1690,12,3,18,-37.8057932,26.21794197,1
20.16152519,57.42138528,19.89345136,1.220933917,8.153328682,1.868646279,2759.77943,4140.637954,87.99073727,88.76361912,461,4,1,8,-7.363095887,56.52516155,1
10.60858538,39.84745312,12.54039586,1.008773213,10.48663305,2.027977498,1260.212442,2035.628814,130.0791825,137.2838055,421,2,1,4,-9.07609736,48.10858538,1
10.56459456,36.76671886,12.23336789,0.798908021,5.186581871,2.116155881,627.0866049,1505.488856,36.86989765,129.9673668,320,2,0,3,-4.289889497,65.97820333,1
4.268142517,23.86730249,7.159383112,0.577251385,5.330404378,2.612249818,298.8000167,363.1823838,45,93.91018077,191,1,0,0,-3.073464206,45.8283491,1
22.78753916,42.18937572,9.30771324,1.396441618,15.27003743,2.037892098,1108.483726,3324.711051,35.80443373,116.2023838,327,5.891223462,0,3,-12.30232891,62.78753916,1
10.70130124,35.13374128,11.99149029,0.882430342,12.33081224,1.887022467,801.1616192,1463.837155,45,101.6297638,306,2,0,4,-8.420671485,35.70130124,1
14.81147388,41.63809948,10.82830814,1.392046614,22.75687918,2.416980928,2168.760081,3489.666685,70.39742439,110.9390593,527,5,1,9,-22.75687918,26.57617976,1
7.151748716,32.0625309,10.05974598,0.714344314,4.926277546,1.260754599,652.3642081,1019.571928,45,81.71788129,320,3,0,3,-4.926277546,54.64912767,1
8.19600456,26.73869526,8.527619743,0.738823738,7.698411856,1.375721905,1117.280632,1501.201614,43.31531568,95.49186592,410,6,0,2,-6.6821858,63.60961333,1
6.202234615,34.82389616,9.705760259,0.798402149,14.89389313,1.338376029,1331.887758,2194.533625,48.99193843,106.0893154,791,6,0,4,-11.24905379,22.82631725,0
4.902975225,35.98321386,8.702926124,0.585365365,8.624919268,1.101192016,1246.000257,2060.536919,45,78.71080281,939,11,1,4,-8.302273984,24.90297523,0
3.254820601,33.38276442,7.095701728,0.538135714,11.07510301,1.451949738,931.0096079,2170.909772,46.44412553,116.8934486,1489,11,1,10,-10.41815522,6.032598379,0
