ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude
6067998,02-08-2008 14:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,1,1,3,6,69,08B,1182330,1858543,2008,41.76705854,-87.60724068
10293297,10/29/2015 07:03:00 AM,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),0,0,1,2,32,6,1176907,1896981,2015,41.8726596,-87.62595814
10848592,02/13/2017 10:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,15,28,25,14,1141190,1902044,2017,41.88728596,-87.75696763
10267507,10-08-2015 22:30,THEFT,$500 AND UNDER,RESIDENCE,0,1,11,27,23,6,1150461,1905064,2015,41.89539724,-87.72284258
9793971,09/25/2014 01:15:00 AM,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,0,0,7,15,67,5,1166598,1865588,2014,41.78674089,-87.66470402
10532437,05/22/2016 08:00:00 PM,BATTERY,SIMPLE,STREET,0,0,22,19,72,08B,1165614,1840264,2016,41.71726917,-87.66902881
7719771,09/21/2010 05:30:00 PM,THEFT,OVER $500,STREET,0,0,20,40,4,6,1162300,1934542,2010,41.97604724,-87.67853382
6332060,06/27/2008 11:00:00 PM,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,0,22,19,75,6,1161972,1832648,2008,41.6964459,-87.68257877
7540060,06-04-2010 22:10,THEFT,PURSE-SNATCHING,SIDEWALK,0,0,18,43,7,6,1173511,1912294,2010,41.91475546,-87.63797065
9805327,10-03-2014 17:40,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,15,28,25,14,1140192,1901488,2014,41.88577857,-87.76064626
10014718,03/30/2015 08:30:00 PM,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE PORCH/HALLWAY,0,0,4,8,43,26,1189899,1853288,2015,41.75245968,-87.57966637
7061193,08-05-2009 19:16,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,1,0,10,25,31,15,1163711,1889087,2009,41.85128593,-87.67462882
9729700,08-08-2014 12:30,THEFT,OVER $500,STREET,0,0,9,25,34,6,1174956,1890013,2014,41.85358283,-87.63332967
9333822,10-03-2013 08:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,5,34,53,6,1172764,1828586,2013,41.68506859,-87.64318416
9742345,08/18/2014 10:00:00 AM,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,SIDEWALK,0,0,3,5,43,26,1190808,1856919,2014,41.76240156,-87.57621823
7093046,08/23/2009 03:30:00 AM,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,0,0,10,22,30,04B,1154104,1887019,2009,41.84580791,-87.70994396
8987555,01/18/2013 12:00:00 PM,BURGLARY,FORCIBLE ENTRY,OTHER,0,0,24,49,1,5,1164302,1948327,2013,42.01383142,-87.67077949
8644906,06-05-2012 19:30,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,1,0,18,42,8,11,1176223,1905805,2012,41.89688859,-87.62820319
7057492,08-03-2009 20:47,BATTERY,SIMPLE,PARK PROPERTY,0,0,4,7,46,08B,1198166,1849866,2009,41.74286675,-87.54948621
10517742,05-10-2016 18:00,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,0,0,14,1,24,6,1160147,1909510,2016,41.90740279,-87.68714516
7191078,10/23/2009 12:10:00 AM,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,1,0,25,31,19,04B,1143046,1915179,2009,41.92329545,-87.74982366
7425310,03/26/2010 06:15:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,0,8,13,65,08B,1149425,1863513,2010,41.78139598,-87.72772359
9843127,11-01-2014 16:30,ROBBERY,VEHICULAR HIJACKING,STREET,0,0,25,36,19,3,1133278,1914907,2014,41.92272584,-87.78572177
8782364,08/31/2012 09:00:00 AM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,10,28,29,5,1157983,1890949,2012,41.85651411,-87.69560118
9571477,04-12-2014 03:13,ROBBERY,ARMED: HANDGUN,RESTAURANT,0,0,18,43,8,3,1174065,1908317,2014,41.90383004,-87.63605412
7641579,08-04-2010 20:46,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,24,49,1,18,1164994,1949706,2010,42.0176007,-87.66819381
7004255,07-04-2009 12:44,BATTERY,SIMPLE,SIDEWALK,1,0,18,42,8,08B,,,2009,,
9619546,05/20/2014 04:12:00 PM,BATTERY,SIMPLE,PARK PROPERTY,0,0,10,22,30,08B,1148960,1883711,2014,41.83683123,-87.72890761
7707770,09/14/2010 02:00:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,0,6,8,44,08B,1183320,1851179,2010,41.74682798,-87.60384085
6177958,04-05-2008 12:15,NARCOTICS,FORFEIT PROPERTY,CHA PARKING LOT/GROUNDS,1,0,2,4,35,26,1180566,1880990,2008,41.82869577,-87.61301695
7662889,08/17/2010 05:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,24,50,2,14,1156536,1941343,2010,41.99482845,-87.69954526
10663702,06-11-2016 18:20,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VACANT LOT/LAND,1,0,11,2,27,18,,,2016,,
7551629,06-11-2010 20:30,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,25,30,22,15,1150010,1914674,2010,41.9217768,-87.72424838
10713215,10-12-2016 09:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0,0,19,47,3,6,1164410,1930166,2016,41.96399481,-87.67089898
8746502,07/27/2012 12:00:00 PM,THEFT,OVER $500,STREET,0,0,14,32,22,6,1160058,1915887,2012,41.92490358,-87.68729564
6394957,07/28/2008 12:00:00 PM,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,OTHER,0,0,8,18,70,7,1156515,1848550,2008,41.7401952,-87.70213231
7616913,07/20/2010 08:00:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,8,14,63,6,1155883,1871503,2010,41.80319442,-87.70383236
9617034,05/18/2014 08:36:00 PM,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,0,0,3,20,42,7,1182617,1864574,2014,41.78360152,-87.60600176
10127223,06/24/2015 08:00:00 PM,THEFT,$500 AND UNDER,STREET,0,0,19,43,7,6,1169477,1918452,2015,41.93174212,-87.65261133
10250941,09/25/2015 09:25:00 PM,NARCOTICS,POSS: CRACK,STREET,1,0,18,27,8,18,1173067,1909549,2015,41.90723292,-87.63968338
8500837,02/29/2012 04:37:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,25,29,25,18,1136503,1910226,2012,41.9098235,-87.77398404
6745606,02-09-2009 19:45,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,12,27,24,7,1166363,1904782,2009,41.89429806,-87.6644465
6659511,12/13/2008 05:55:00 PM,THEFT,FROM BUILDING,RESIDENCE,0,0,5,9,53,6,1177761,1825190,2008,41.67563814,-87.62499369
6633184,11/27/2008 04:10:00 PM,ASSAULT,SIMPLE,RESIDENCE,1,1,22,21,73,08A,1168196,1843066,2008,41.72490322,-87.65949169
9190948,06/26/2013 10:00:00 AM,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,1,0,11,24,29,18,1150266,1894750,2013,41.86709829,-87.72382781
7482969,05-01-2010 16:45,THEFT,$500 AND UNDER,STREET,0,0,12,25,31,6,1172919,1889693,2010,41.85275005,-87.6408156
7415883,03/18/2010 08:00:00 PM,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,0,0,6,17,71,2,1165653,1854880,2010,41.75737683,-87.66847241
9814918,10-11-2014 21:42,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,0,0,15,29,25,04B,1138568,1902205,2014,41.88777569,-87.76659262
9311724,09/17/2013 08:18:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,0,1,24,50,2,08B,1154736,1942949,2013,41.99927175,-87.70612325
8690905,07-01-2012 16:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,1,0,22,34,75,5,1169980,1833495,2012,41.69860043,-87.65323379
10038153,04/19/2015 12:30:00 PM,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,0,1,10,12,30,04A,1157202,1887262,2015,41.84641245,-87.69856792
7132442,09/17/2009 05:40:00 AM,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,0,0,4,7,46,08B,1195919,1851445,2009,41.74725552,-87.55766695
9667326,06/21/2014 12:14:00 AM,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,1,0,7,17,68,16,1172221,1856813,2014,41.76253941,-87.64434491
10651096,08/18/2016 05:30:00 AM,THEFT,$500 AND UNDER,STREET,0,0,22,34,75,6,1169424,1832154,2016,41.69493254,-87.65530825
8014860,03/25/2011 09:00:00 AM,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,0,0,15,37,25,11,1140854,1905707,2011,41.89734387,-87.75811136
6876467,04/22/2009 04:30:00 PM,THEFT,$500 AND UNDER,STREET,0,0,6,6,44,6,1183086,1847385,2009,41.73642227,-87.60481597
6683041,12/30/2008 11:55:00 AM,BATTERY,SIMPLE,RESTAURANT,1,0,18,42,8,08B,1175432,1904246,2008,41.89262841,-87.63115524
7092253,08/24/2009 03:15:00 PM,ROBBERY,ARMED: HANDGUN,ALLEY,0,0,7,16,67,3,1167386,1864118,2009,41.78269017,-87.66185688
6645070,06/14/2008 12:00:00 PM,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,0,0,6,21,71,2,1167584,1848787,2008,41.74061562,-87.6615699
10249991,04/23/2010 01:25:00 PM,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,1,0,7,16,68,18,,,2010,,
10569590,12/15/2015 09:00:00 AM,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",0,0,17,39,14,6,,,2015,,
7413852,03/19/2010 01:44:00 PM,BATTERY,AGG PRO EMP HANDS SERIOUS INJ,HOSPITAL BUILDING/GROUNDS,1,0,8,15,66,04B,1159381,1859440,2010,41.77002086,-87.6913338
6690910,12-08-2008 11:45,THEFT,FROM BUILDING,HOTEL/MOTEL,0,0,1,2,33,6,1178866,1889450,2008,41.85194955,-87.61899592
9433419,12/19/2013 07:22:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,4,8,46,18,1189995,1851314,2013,41.74704054,-87.57937797
8588041,04/28/2012 01:00:00 PM,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,3,20,42,6,1180053,1864658,2012,41.78389115,-87.61539962
9756616,08/28/2014 07:00:00 PM,THEFT,$500 AND UNDER,PARK PROPERTY,0,0,3,6,69,6,1180149,1857867,2014,41.76525377,-87.61525555
8259827,09-12-2011 11:00,THEFT,FROM BUILDING,RESTAURANT,0,0,19,44,6,6,1170060,1921316,2011,41.93958834,-87.65038506
10127779,06/25/2015 12:00:00 PM,ASSAULT,SIMPLE,RESIDENCE,0,0,3,7,43,08A,1194486,1858322,2015,41.76616187,-87.56269203
9286308,08/30/2013 01:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,11,24,29,08B,1151401,1895691,2013,41.86965832,-87.71963634
10250253,09/24/2015 12:01:00 AM,CRIMINAL DAMAGE,TO PROPERTY,NURSING HOME/RETIREMENT HOME,0,0,4,10,46,14,1198992,1845231,2015,41.73012728,-87.54661503
7229119,11/15/2009 07:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,7,17,68,08B,1171210,1857481,2009,41.76439465,-87.64803087
7590965,06/24/2010 03:00:00 PM,THEFT,FROM BUILDING,CHA APARTMENT,0,0,18,42,8,6,1175121,1908069,2010,41.9031259,-87.63218266
6440603,08/13/2008 03:41:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,8,13,65,6,1145727,1853720,2008,41.75459296,-87.74152854
6341555,07-02-2008 17:00,THEFT,OVER $500,STREET,0,0,1,2,33,6,1177496,1891878,2008,41.85864331,-87.6239505
9190319,06/25/2013 11:46:00 PM,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,1,0,8,23,56,14,1142167,1868298,2013,41.79466402,-87.75421535
8597758,05-04-2012 16:00,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),0,0,15,28,25,7,1144311,1901922,2012,41.88689309,-87.74550934
6884302,04/27/2009 06:00:00 AM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,10,24,29,5,1150942,1892889,2009,41.8619783,-87.7213948
10038683,04/20/2015 01:40:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,1,1,24,49,1,26,1162744,1947867,2015,42.01260212,-87.67652523
9695440,07/15/2014 08:00:00 AM,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,1,0,10,24,29,24,1152641,1891593,2014,41.85838852,-87.71519225
8882692,11-10-2012 20:00,NARCOTICS,POSS: HEROIN(WHITE),CTA TRAIN,1,0,11,24,27,18,1155124,1897322,2012,41.8740601,-87.70592431
9095524,04/19/2013 04:56:00 PM,ROBBERY,ARMED: HANDGUN,RESTAURANT,0,0,3,6,69,3,1178195,1857964,2013,41.76556449,-87.62241456
8459992,01/29/2012 10:20:00 PM,ROBBERY,ARMED: HANDGUN,SIDEWALK,1,0,11,27,23,3,1151957,1902861,2012,41.88932264,-87.71740618
8777345,08/28/2012 01:00:00 PM,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,5,34,53,5,1177860,1827700,2012,41.68252373,-87.62455576
10464006,03/28/2016 02:10:00 AM,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,0,0,25,27,23,04B,1150824,1907799,2016,41.90289525,-87.72143772
10811558,01-01-2017 20:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,5,34,49,11,1177178,1833706,2017,41.69902045,-87.62687197
6708643,01/13/2009 03:00:00 PM,BATTERY,SIMPLE,WAREHOUSE,0,0,12,25,31,08B,1173428,1891173,2009,41.8568,-87.6389035
10438541,03-06-2016 17:40,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,1,0,7,16,68,26,1169353,1864765,2016,41.78442324,-87.65462655
7741495,10-05-2010 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,2,20,40,08B,1178579,1866989,2010,41.79032129,-87.62073297
8644742,05/30/2012 06:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,19,47,3,14,1164624,1931946,2012,41.96887465,-87.67006151
8740157,08-04-2012 21:30,ASSAULT,SIMPLE,RESIDENCE,0,1,25,37,25,08A,1138761,1908265,2012,41.90440158,-87.76573663
7693699,09-05-2010 20:27,BATTERY,AGGRAVATED: HANDGUN,VEHICLE NON-COMMERCIAL,0,0,22,34,49,04B,1175148,1835114,2010,41.70292966,-87.63426301
8526993,03/19/2012 09:30:00 AM,BATTERY,SIMPLE,APARTMENT,0,0,25,37,25,08B,1141296,1910138,2012,41.9094949,-87.75637847
7073559,08/13/2009 12:00:00 AM,THEFT,$500 AND UNDER,STREET,0,0,4,7,43,6,1194835,1855429,2009,41.75821467,-87.56150799
10245481,09/21/2015 11:00:00 PM,THEFT,$500 AND UNDER,APARTMENT,0,1,25,37,25,6,1140486,1910340,2015,41.91006412,-87.75934914
10634515,08-11-2016 02:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,6,6,44,08B,1178201,1848371,2016,41.73924005,-87.622683
7993871,03/29/2011 09:10:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,16,45,15,08B,1140664,1929086,2011,41.96150176,-87.75823326
6303767,06/13/2008 12:40:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,2,5,41,14,1186497,1868390,2008,41.79398198,-87.59165581
6802762,03/13/2009 12:00:00 AM,THEFT,$500 AND UNDER,STREET,0,0,19,47,5,6,1162670,1924580,2009,41.94870328,-87.67745361
9137852,05/20/2013 12:50:00 PM,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,19,44,6,5,1167942,1924393,2013,41.94807781,-87.6580802
6551679,05-10-2008 08:00,THEFT,FROM BUILDING,APARTMENT,0,0,22,21,73,6,1168272,1844105,2008,41.72775276,-87.6591835
8610457,05/13/2012 12:45:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,0,1,12,2,28,08B,1167637,1892859,2012,41.86155308,-87.66011099
9088072,04/14/2013 08:02:00 PM,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,1,0,6,8,44,08A,1183277,1852642,2013,41.75084361,-87.60395297
8566080,04/13/2012 06:07:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,1,1,24,49,1,08B,1163535,1951493,2012,42.02253524,-87.6735119
6780207,03-02-2009 19:20,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,0,1,12,2,28,14,1160779,1900294,2009,41.88210023,-87.68507933
8535340,03/23/2012 11:30:00 PM,THEFT,OVER $500,SIDEWALK,0,0,2,4,38,6,1182257,1879204,2012,41.82375578,-87.60686827
8710357,05-10-2012 12:00,DECEPTIVE PRACTICE,FORGERY,OTHER,0,0,19,47,3,10,1165370,1931653,2012,41.96805477,-87.66732687
7266522,12-08-2009 21:30,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,0,16,36,17,6,1125741,1923979,2009,41.94774929,-87.81321353
6347519,07-06-2008 00:01,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,9,11,34,14,1174498,1882905,2008,41.83408815,-87.63522274
6900860,05-06-2009 12:30,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,0,0,2,3,38,20,1177864,1876890,2009,41.81750677,-87.62305466
10748057,11-09-2016 23:17,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,1,0,18,42,8,26,1176592,1902931,2016,41.88899385,-87.62693483
10670896,09/19/2014 12:01:00 AM,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,0,0,22,21,72,11,,,2014,,
10442290,03-09-2016 15:00,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,3,20,42,18,1182863,1861429,2016,41.77496564,-87.60519748
8359209,11/15/2011 08:30:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,2,20,40,5,1179462,1867064,2011,41.79050697,-87.61749298
6752774,02/15/2009 12:10:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,1,0,12,2,28,18,1160779,1900294,2009,41.88210023,-87.68507933
8461032,01/27/2012 05:00:00 PM,THEFT,FROM BUILDING,WAREHOUSE,0,0,3,20,69,6,1179486,1859335,2012,41.76929728,-87.61764086
7755558,10/13/2010 08:45:00 AM,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,"SCHOOL, PUBLIC, GROUNDS",1,0,9,20,61,26,1165456,1874031,2010,41.80993378,-87.66865184
7150727,09/28/2009 09:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,7,16,67,08B,1166970,1867349,2009,41.79156534,-87.66328975
8349286,11-10-2011 03:20,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,1,1,8,18,66,08B,1158941,1857171,2011,41.76380339,-87.69300858
7970322,03-09-2011 17:45,THEFT,$500 AND UNDER,CTA TRAIN,0,0,18,43,8,6,1173364,1910604,2011,41.91012129,-87.63856099
7713382,09/17/2010 07:08:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1,0,5,9,53,18,1179749,1827736,2010,41.68257967,-87.61763983
8264047,09/14/2011 11:40:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,3,6,69,08B,1178432,1856356,2011,41.76114658,-87.62159466
7756440,10/14/2010 07:38:00 PM,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,1,0,9,14,63,26,1156615,1869193,2010,41.79684072,-87.70121005
9962829,02/14/2015 09:55:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1,1,11,2,27,08B,1157491,1899229,2015,41.87924529,-87.69718187
7638333,08-02-2010 23:40,BATTERY,SIMPLE,GAS STATION,0,0,7,15,67,08B,1166686,1865425,2010,41.78629171,-87.66438601
6461334,08/28/2008 02:30:00 PM,BATTERY,SIMPLE,SIDEWALK,0,0,25,30,21,08B,1150090,1919662,2008,41.93546275,-87.72382416
6847781,04-06-2009 21:20,WEAPONS VIOLATION,UNLAWFUL POSS AMMUNITION,RESIDENTIAL YARD (FRONT/BACK),0,0,9,12,58,15,1156329,1879123,2009,41.82409572,-87.70199134
7630445,07/28/2010 07:30:00 PM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,7,17,67,08B,1168118,1861450,2010,41.77535313,-87.65924983
9766875,08/31/2014 03:00:00 AM,OTHER OFFENSE,LICENSE VIOLATION,APARTMENT,0,0,14,1,24,26,,,2014,,
10229898,09-06-2015 03:35,BATTERY,SIMPLE,TAXICAB,0,0,19,32,7,08B,1165215,1917607,2015,41.92951518,-87.66829752
9594436,05-01-2014 19:15,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,1,42,32,6,1176352,1900927,2014,41.88350019,-87.6278767
8341046,11-04-2011 13:45,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1,0,7,16,67,18,1166953,1867986,2011,41.7933137,-87.66333388
7177232,10/14/2009 02:38:00 PM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,11,27,23,18,1149510,1907359,2009,41.90171347,-87.72627576
10383123,01/18/2016 11:15:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,3,5,43,08B,1190566,1856623,2016,41.76159515,-87.57711471
10078434,05/19/2015 04:00:00 PM,BATTERY,SIMPLE,APARTMENT,0,0,8,13,64,08B,1146071,1864194,2015,41.78332892,-87.74000307
7926121,07/18/2010 12:37:28 PM,CRIMINAL DAMAGE,TO PROPERTY,STREET,0,0,4,10,46,14,1199940,1849543,2010,41.74193589,-87.54299725
8074983,05/21/2011 07:30:00 PM,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,1,1,15,28,25,14,1143437,1901888,2011,41.88681617,-87.74871979
10037910,04/19/2015 03:20:00 AM,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,0,1,3,6,69,04B,1180796,1858395,2015,41.76668781,-87.61286791
6046127,01/27/2008 07:30:00 AM,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,4,7,51,5,1189958,1842338,2008,41.72241041,-87.57980151
10162571,07/22/2015 03:02:00 PM,BATTERY,SIMPLE,STREET,1,0,6,17,71,08B,1167287,1853665,2015,41.75400789,-87.66251874
8823342,09/28/2012 08:00:00 PM,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,CTA PLATFORM,1,0,9,3,37,24,1175647,1868500,2012,41.79453381,-87.63143854
7482031,04/30/2010 03:26:00 PM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,1,0,11,28,27,18,1153974,1901145,2010,41.8845738,-87.71004466
9209108,07-09-2013 19:35,NARCOTICS,POSS: HEROIN(BLACK TAR),STREET,1,0,3,5,43,18,1187272,1856883,2013,41.76238744,-87.58917912
9930181,01/17/2015 03:30:00 PM,THEFT,OVER $500,APARTMENT,0,0,24,49,1,6,1163352,1947152,2015,42.01062732,-87.67430835
8623333,05/21/2012 07:00:00 PM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,2,4,38,7,1180499,1871978,2012,41.80396766,-87.61353973
7733565,09/29/2010 11:45:00 PM,THEFT,$500 AND UNDER,STREET,0,0,24,50,2,6,1160235,1947714,2010,42.01223474,-87.68576133
6409715,08-03-2008 10:38,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,0,0,9,14,63,11,1157578,1870434,2008,41.80022671,-87.69764494
8805648,09-05-2012 20:43,ROBBERY,ARMED: HANDGUN,STREET,0,0,12,27,28,3,1163020,1902096,2012,41.88699832,-87.67679977
8898783,11/22/2012 09:00:00 AM,THEFT,$500 AND UNDER,APARTMENT,0,0,6,8,44,6,1183982,1851133,2012,41.74668633,-87.60141657
10333002,12-03-2015 16:00,THEFT,OVER $500,STREET,0,0,1,42,32,6,1177322,1900078,2015,41.88114855,-87.62434058
7422452,03-11-2010 06:50,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,1,0,7,17,68,16,1172263,1855249,2010,41.75824668,-87.6442369
6665813,12/17/2008 02:45:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,10,28,30,08B,1159126,1888300,2008,41.8492216,-87.69147844
7814332,11/20/2010 12:51:00 AM,CRIMINAL TRESPASS,TO VEHICLE,STREET,1,0,3,5,69,26,,,2010,,
8761605,08/18/2012 04:00:00 PM,BATTERY,SIMPLE,SIDEWALK,0,0,7,15,67,08B,1166230,1865581,2012,41.78672952,-87.6660535
7225809,11/13/2009 11:45:00 AM,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,1,0,15,28,25,18,1141353,1900694,2009,41.88357839,-87.75640237
7191540,10/22/2009 07:00:00 PM,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,0,0,20,40,4,5,1157863,1935434,2009,41.97858684,-87.69482596
6734873,01-03-2009 19:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,25,29,25,7,1136159,1910185,2009,41.90971714,-87.77524876
7281693,12/19/2009 12:30:00 PM,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,24,50,2,3,1159812,1942639,2009,41.99831755,-87.68745862
10044010,03-03-2015 17:00,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,1,0,11,24,27,18,1153993,1897159,2015,41.87363542,-87.71008119
7234437,11/13/2009 03:00:00 AM,ROBBERY,ARMED: HANDGUN,STREET,0,0,8,15,66,3,1160427,1863762,2009,41.78185955,-87.68738058
10308413,11-10-2015 21:02,OTHER OFFENSE,LICENSE VIOLATION,CONVENIENCE STORE,0,0,15,28,25,26,1141978,1899534,2015,41.88038365,-87.75413604
8346400,11-08-2011 10:30,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,12,25,28,26,1160516,1896205,2011,41.87088509,-87.68615828
7804145,11/13/2010 01:30:00 AM,THEFT,OVER $500,BAR OR TAVERN,0,0,14,1,24,6,1163099,1910340,2010,41.90961883,-87.67627781
8523458,03/16/2012 04:25:00 PM,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,25,36,18,6,1127617,1917489,2012,41.92990849,-87.80646426
8815862,09/24/2012 12:00:00 AM,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,7,6,68,14,1174527,1857645,2012,41.76477152,-87.63586838
7264214,12-07-2009 19:20,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,0,0,11,28,26,14,1148070,1899674,2009,41.88065283,-87.731763
